INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
12/22/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,,04A,3,23,1,A,4,2,1,1,,,N452UA,'767,FALSE,FALSE,12,2005,,,AWP,,19L,,200,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,BIRDSTRIKE INBD L WING FILLET. FINAL APCH. CLEANED REMAINS. 1.5 MAN HRS,,,,,Deleted,Deleted,,Air Transport Report,Air Transport Operations,,,3/8/06 0:00,FALSE,FALSE
12/22/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,ASA,ALASKA AIRLINES,MD-83,D,I1102,Great blue heron,M,,583,37,34,10,A,4,2,5,5,,,N960AS,226,FALSE,FALSE,12,2005,Day,920,AWP,,19L,,100,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,AOA VANE,Other,DELAYED FLIGHT,Some Cloud,,2 to 10,1,Large,,(x/xx/xx UPDATED A/C MODEL),PILOT REPTD A FLOCK OF PELICANS TOOK FLT WHILE THE A/C WAS BOUT 100 FT ABOVE RWY THRESHOLD. 1 HIT RT FWD FUSELAGE. LANDING UNEVENTFUL. INSPN FOUND ANGLE OF ATTACK VANE MISSING. IT WAS REPLACED. FLT DEPTD 2 HRS LATER. BIRD WAS ID'D AS GREAT BLUE HERON.,2,,,,Deleted,Deleted,,Air Transport Report,Other,,,1/23/13 0:00,FALSE,TRUE
12/20/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,,04A,6,23,1,A,4,2,1,1,,,N840UA,,FALSE,FALSE,12,2005,,,AWP,,,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,BIRDSTRIKE ON LWR RT SIDE OF NOSE. 1 MAN HR FOR INSPN.,,,,,Deleted,Deleted,,Air Transport Report,Air Transport Operations,,,3/8/06 0:00,FALSE,FALSE
12/18/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,,04A,3,23,1,A,4,2,1,1,,,N468UA,,FALSE,FALSE,12,2005,,,AWP,,,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,APPEARED TO HIT NOSEGEAR TIRE. 1 MAN HR FOR INSPN.,,,,,Deleted,Deleted,,Air Transport Report,Air Transport Operations,,,3/8/06 0:00,FALSE,FALSE
12/16/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,ZT002,Western meadowlark,,,,,,,,,,,,,,,,TRUE,TRUE,12,2005,,,AWP,,1R/19L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,CALLED GLENN TO GET DATE AND OTHER INFO MISSING ON FORM,ID BY SMITHSONIAN FAA 1342. CARCASS FOUND AT 1045. FOUND NEAR CENTERLINE N OF 28R S OF TWY V.,,,,,Deleted,Deleted,,Airport Report,Carcass Found,,,3/8/06 0:00,FALSE,FALSE
12/10/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,FFT,FRONTIER AIRLINES,A-319,D,YI,Swallows,N,,04A,6,10,1,A,4,2,1,1,,,N908FR,,FALSE,FALSE,12,2005,Day,930,AWP,,28R,,0,135,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,1,Small,N,,"2 SPOTS WHRE BIRD HIT FUSELAGE. BLOOD AT ONE SPOT, FEATHERS AT THE OTHER.",,,,,Deleted,Deleted,12/10/05 0:00,FAA Form 5200-7,Pilot,,,3/10/06 0:00,FALSE,FALSE
12/9/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,SKW,SKYWEST AIRLINES,EMB-120,C,UNKBM,Unknown bird - medium,N,,332,11,31,10,A,3,2,4,4,,,,6255,FALSE,FALSE,12,2005,Dusk,,AWP,,28R,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,N,xxxx-xx-x-xxxxxx,"RWY CHECK FOUND NO REMAINS. A/C WING HAD A LITTLE BLOOD. (BIRD REPTD AS CRANE, AS THIS IS UNLIKELY CHANGED TO UNKNOWN)",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Tower,,,4/10/06 0:00,FALSE,FALSE
12/8/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-320,D,UNKBS,Unknown bird - small,N,,04A,3,23,1,A,4,2,1,1,,,N493UA,1461,FALSE,FALSE,12,2005,Night,2010,AWP,,28L,,600,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,1,1,Small,,TWO AIRLINE REPTS,"SML BIRD, GLANCING BLOW UNDER THE NOSE. 1 MAN HR FOR INSPN.",,,,,Deleted,Deleted,,Air Transport Report,Air Transport Operations,,,3/7/06 0:00,FALSE,FALSE
12/7/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,,04A,3,23,1,A,4,2,1,1,,,N411UA,9967,FALSE,FALSE,12,2005,Night,1937,AWP,,28L,,,,0,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,1,1,Medium,,SOURCE = TWO AIRLINE & AIRPORT,"FINAL APCH. JUST PRIOR TO TOUCHDOWN, SAW A FLASH AND HEARD/FELT A THUD NEAR THE NOSE. FOUND 5-6 INCH BLOOD STAIN ON F/O'S SIDE OF THE NOSE. 1 MAN HR FOR INSPN. NO REMAINS FOUND ON RWY.",,,,,Deleted,Deleted,,Multiple,Air Transport Operations,,,3/7/06 0:00,FALSE,FALSE
12/6/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K3305,Swainson's hawk,,,,,,,,,,,,,,,,TRUE,FALSE,12,2005,,,AWP,,10L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,CARCASS FOUND ON 10L BTWN TWY P AND TWY N. TIME1305,,,,,,,,Airport Report,Carcass Found,,,3/7/06 0:00,FALSE,FALSE
12/6/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,ZT002,Western meadowlark,,,,,,,,,,,,,,,,TRUE,FALSE,12,2005,,,AWP,,19L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,,CARCASS FOUND ON 19L BTWN TWY F1 AND TWY G. TIME 1500.,,,,,,,,Airport Report,Carcass Found,,,3/7/06 0:00,FALSE,FALSE
11/30/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,,04A,3,23,1,A,4,2,1,1,,,N433UA,,FALSE,FALSE,11,2005,Night,,AWP,,28R,,200,140,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,1,1,Medium,N,SOURCE = AIRLINE & xxxx-x (xxxx-xx-xxxxxx),HIT CAPT'S WINDSHLD. 1 MAN HR FOR INSPN,,,,,Deleted,Deleted,,Multiple,Air Transport Operations,,,2/28/06 0:00,FALSE,FALSE
11/23/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,ZT002,Western meadowlark,,,,,,,,,,,,,,,,TRUE,FALSE,11,2005,,,AWP,,28L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,,FOUND AT RWY 28L BTWY TWY D AND E. FOUND DURING DAY SHIFT RWY INSPN. RWY WAS NOT CLOSED DUE TO BIRDSTRIKE. (ASSUME WESTERN MEADOWLARK BASED ON LOCATION),,,,,Deleted,Deleted,,Airport Report,Carcass Found,,,4/10/06 0:00,FALSE,FALSE
11/20/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,AAL,AMERICAN AIRLINES,B-767,D,UNKBM,Unknown bird - medium,N,,148,98,,,A,4,2,1,1,,,,85,FALSE,FALSE,11,2005,Night,1917,AWP,,28R,,100,120,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,No Cloud,None,,1,Medium,,xxxx-xx-xx-xxxxxx,"# STRUCK NOT REPTD, ASSUME 1. NO DMG OR DEBRIS ON RWY REPTD.",,,,,,,,FAA Form 5200-7-E,,,,2/23/06 0:00,FALSE,FALSE
11/18/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,,148,40,34,46,A,4,2,1,1,,,N211UA,,FALSE,FALSE,11,2005,,,AWP,,,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,1 MAN HR. FOR INSPN.,,,,,Deleted,Deleted,1/18/06 0:00,Air Transport Report,Air Transport Operations,,,2/23/06 0:00,FALSE,FALSE
11/16/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,AAL,AMERICAN AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,N,,148,26,37,37,A,4,2,1,1,,,N188AN,211,FALSE,FALSE,11,2005,Night,,AWP,,28L,,1000,145,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,N,xxxx-xx-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,2/23/06 0:00,FALSE,FALSE
11/12/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,ASA,ALASKA AIRLINES,MD-83,D,K1002,Turkey vulture,N,,583,37,34,10,A,4,2,5,5,,,N961AS,364,TRUE,FALSE,11,2005,Day,,AWP,,28R,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Large,Y,SOURCE = xxxx-x (xxxx-xx-xx-xxxxxx ) & AIRLINE,"ALT REPTD AS BELOW 50 FT AGL. BIRD REPTD AS TURKEY HAWK, ID CORRECTED BY CALL TO ARPT OPS. PILOT SAW LRG BUZZARD FLY BENEATH THE NOSE OF A/C ON T/D. FELT IT IMAPCT BELOW HIM. MX FOUND NO DMG.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,2/22/06 0:00,FALSE,FALSE
11/12/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,,148,24,10,1,A,4,2,1,1,,,N377UA,482,FALSE,FALSE,11,2005,Night,1905,AWP,,1R,,,,,Climb,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,2 to 10,Medium,,TWO AIRLINE REPTS,"JUST AFTER LIFT-OFF, 2 BIRDS HIT NOSE OF A/C. MADE A LOUD NOISE. 1 BEHIND RADOME ON THE BOTTOM SIDE AND THE OTHER ON L SIDE OF NOSE. 1 MAN HR FOR CLEANING AND INSPN.",,,,,Deleted,Deleted,5/16/06 0:00,Air Transport Report,Air Transport Operations,,,2/22/06 0:00,FALSE,FALSE
11/10/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,,,,,,,,,,,,,,,,TRUE,TRUE,11,2005,,,AWP,,1R/19L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,,"ID BY SMITHSONIAN, FAA 1312. FOUND ON SHOULDER OF INTXN OF 19L AND TWY C. TIME 0710.",,,,,Deleted,Deleted,,Airport Report,Carcass Found,,,2/22/06 0:00,FALSE,FALSE
11/9/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,ASA,ALASKA AIRLINES,MD-80,D,UNKBS,Unknown bird - small,,,583,37,34,10,A,4,2,5,5,,,,226,FALSE,FALSE,11,2005,Day,1553,AWP,,28R,,400,,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,SOURCE = EMAIL,HIT F/O'S FWD WINDOW ON APCH.,,,,,Deleted,Deleted,11/10/05 0:00,Other,,,,2/21/06 0:00,FALSE,FALSE
11/8/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K33,Hawks,,,,,,,,,,,,,,,,TRUE,FALSE,11,2005,,,AWP,,28L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,CALLED UAL FOR FLT # OF FLT FROM ORD-SFO THAT HAD FEATHERS IN ENG AT SFO x/xx/xx,TWR REPTD SOMETHING ON RWY. FOUND HAWK ON CENTERLINE.,,,,,,,,Airport Report,Carcass Found,,,2/21/06 0:00,FALSE,FALSE
11/4/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,,148,26,34,40,A,4,2,1,1,,,N559UA,,FALSE,FALSE,11,2005,,,AWP,,,,,,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,UPDATED ENG MAKE/MODEL x/x/xx,PROBABLY BIRDSTRIKE ON INITIAL CLIMB. LOUD IMPACT ON F/O'S SIDE. ACCOMPLISHED CONDITIONAL INSPN. BIRD HIT RT SIDE OF FUSELAGE FWD OF AOA SENSOR. 1 MAN HR.,,,,,Deleted,Deleted,1/18/06 0:00,Air Transport Report,Air Transport Operations,,,1/9/08 0:00,FALSE,FALSE
11/3/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,COA,CONTINENTAL AIRLINES,B-737-800,D,ZT002,Western meadowlark,N,,148,43,10,1,A,4,2,1,1,,,N243CO,430,TRUE,TRUE,11,2005,Day,1437,AWP,,28R,,0,125,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,2 to 10,2 to 10,Small,N,"SOURCE = TWO xxxx-x (xxxx-xx-x-xxxxxx), DAILY REPORT, ARPT REPT & WEST-PACIFIC STRIKE REPT",CREW REPTD POSSIBLE BIRDSTRIKE TO TWR. FOUND CARCASS. ID BY SMITHSONIAN FAA 1311.,,,,,Deleted,Deleted,,Multiple,Pilot,,,2/15/06 0:00,FALSE,FALSE
10/28/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,ASA,ALASKA AIRLINES,B-737-900,D,ZT002,Western meadowlark,N,,148,48,10,1,A,4,2,1,1,,,N304AS,226,TRUE,TRUE,10,2005,Day,808,AWP,,28R,,0,110,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,1,Small,N,"SOURCE = xxxx-x (xxxx-xx-xx-xxxxxx), AIRPRT & DAILY REPORT","F/O SAW 3 BIRDS FLY BY BEFORE T/D. RELAYED TO ATCT BY PILOT. ID BY SMITHSONIAN, FAA 1310. FIRST THOUGHT TO BE SANDPIPERS.",,,,,Deleted,Deleted,,Multiple,Tower,,,1/31/06 0:00,FALSE,FALSE
10/27/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,VIR,VIRGIN ATLANTIC,B-747,D,UNKBM,Unknown bird - medium,,,148,96,,,A,5,4,1,1,1,1,,20,FALSE,FALSE,10,2005,Day,1652,AWP,,28R,,,,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,No Cloud,None,1,1,Medium,N,SOURCE = xxxx-x (xxxx-xx-xx-xxxxxx) & WEST-PACIFIC BIRDSTRIKE REPT,BIRDSTRIKE 1500 FT WEST OF ARPT . FLT CONTD,,,,,Deleted,Deleted,,Multiple,,,,2/1/06 0:00,FALSE,FALSE
10/25/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,,,,,,,,,,,,,,,,TRUE,FALSE,10,2005,,,AWP,,10L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,(xx/x/xx UPDATED PERSON),PILOT REPTD FOD ON RWY 10L AT ABOUT 0358 HRS. FOUND BTWY TWY D AND E JUST OFF CENTERLNE OF RWY.,,,,,,,,Airport Report,Carcass Found,,,12/4/13 0:00,FALSE,FALSE
10/24/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,N,,148,97,34,46,A,4,2,1,1,,,N661UA,,FALSE,FALSE,10,2005,,,AWP,,,,,,,Climb,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,CREW SUSPECTED BIRDSTRIKE ON LWR RT NOSE AREA.,,,,,Deleted,Deleted,11/30/05 0:00,Air Transport Report,Air Transport Operations,,,1/26/06 0:00,FALSE,FALSE
10/20/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,,04A,3,23,1,A,4,2,1,1,,,N411UA,,FALSE,FALSE,10,2005,,,AWP,,,,,,,Descent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,CREW REPTD POSSIBLE BIRDSTRIKE ON NOSE.,,,,,Deleted,Deleted,11/30/05 0:00,Air Transport Report,Air Transport Operations,,,1/25/06 0:00,FALSE,FALSE
10/20/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,,04A,6,23,1,A,4,2,1,1,,,N848UA,156,FALSE,FALSE,10,2005,,,AWP,,1R,,0,110,0,Take-off run,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,SOURCE = TWO AIRLINE REPTS (x/xx/xxxx UPDATED WITH xND REPT: x/xx/xxxx UPDATED DISTANCE),HIT LWR L RADOME. GLANCING BLOW. NO DMG NOTED.,,,,,Deleted,Deleted,10/25/05 0:00,Air Transport Report,Air Transport Operations,,,9/14/15 0:00,FALSE,FALSE
10/20/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-320,D,J,"Ducks, geese, swans",N,,04A,3,23,1,A,4,2,1,1,,,N479UA,1520,FALSE,FALSE,10,2005,Night,2020,AWP,,28R,,900,120,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,2 to 10,Large,Y,xxxx-xx-xx-xxxxxx,WATERFOWL,,,,,Deleted,Deleted,,FAA Form 5200-7-E,,,,1/25/06 0:00,FALSE,FALSE
